procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
37  0      0 145991600  57756 5477928    0    0     0     0 14127 13560  2  0 98  0  0
293  0      0 145993056  57756 5477972    0    0     0     0 13750 12200  2  0 97  0  0
60  0      0 145992944  57760 5477920    0    0     0    44 12715 11980  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
97  0      0 145993120  57760 5477936    0    0     0     0 12954 12168  2  0 98  0  0
340  0      0 145993184  57760 5477940    0    0     0     0 12952 11920  2  0 98  0  0
16  0      0 145992160  57760 5477940    0    0     0     0 13321 12192  3  0 97  0  0
 4  0      0 145991552  57760 5477940    0    0     0     0 15213 13273  2  0 97  0  0
 6  0      0 145991536  57760 5478520    0    0     0     0 13822 13102  2  0 97  0  0
142  0      0 145988160  57760 5478824    0    0     0     0 13990 11931  2  0 97  0  0
38  0      0 145986704  57760 5479072    0    0     0     0 14041 13126  2  0 98  0  0
161  0      0 145986592  57760 5479080    0    0     0     0 13336 12463  2  0 97  0  0
46  0      0 145986336  57760 5479096    0    0     0     0 13748 12708  2  0 98  0  0
81  0      0 145986720  57768 5479088    0    0     0    40 13790 12789  2  0 97  0  0
21  0      0 145986208  57768 5479088    0    0     0     0 13126 12574  2  0 98  0  0
98  0      0 145984688  57768 5479088    0    0     0     0 13660 12012  2  0 97  0  0
202  0      0 145985728  57768 5479524    0    0     0     0 12728 11912  2  0 97  0  0
18  0      0 145985856  57768 5479528    0    0     0     0 13109 12374  2  0 97  0  0
20  0      0 145985248  57768 5479532    0    0     0     0 14586 12796  2  0 97  0  0
74  0      0 145985248  57768 5479532    0    0     0     0 13470 12181  2  0 97  0  0
104  0      0 145983120  57776 5479524    0    0     0    56 12792 12109  2  0 98  0  0
40  0      0 145983104  57776 5479524    0    0     0     0 13205 12385  2  0 97  0  0
43  0      0 145983104  57776 5479524    0    0     0     0 13472 12781  2  0 98  0  0
54  0      0 145983888  57776 5479524    0    0     0     0 13817 14046  2  0 97  0  0
57  0      0 145985456  57776 5479524    0    0     0     0 13778 13308  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 145985424  57776 5479528    0    0     0    12 13947 12845  2  0 97  0  0
47  0      0 145985952  57776 5479528    0    0     0     0 14152 13054  2  0 97  0  0
100  0      0 145985760  57784 5479240    0    0     0    64 14152 12783  2  0 97  0  0
16  0      0 145986304  57784 5479244    0    0     0     0 13964 12974  2  0 97  0  0
216  0      0 145986656  57784 5479288    0    0     0     0 14492 13303  2  0 97  0  0
135  0      0 145984544  57784 5479296    0    0     0    16 12148 11180  2  0 97  0  0
72  0      0 145984544  57784 5479296    0    0     0     0 12852 11280  2  0 97  0  0
24  0      0 145982976  57784 5479648    0    0     0     0 13642 12529  2  0 98  0  0
18  0      0 145981888  57788 5479960    0    0     0    48 13202 12675  2  0 97  0  0
15  0      0 145981888  57788 5479960    0    0     0     0 13227 13230  2  0 98  0  0
40  0      0 145981888  57788 5479964    0    0     0     0 14138 12811  2  0 98  0  0
10  0      0 145982208  57788 5480076    0    0     0     0 14139 13220  3  0 97  0  0
56  0      0 145981888  57788 5480180    0    0     0     0 14098 12610  2  0 97  0  0
47  0      0 145982144  57788 5480180    0    0     0     0 12938 12236  2  0 97  0  0
56  0      0 145982272  57788 5480364    0    0     0     0 13909 12391  2  0 97  0  0
85  0      0 145979888  57788 5480364    0    0     0     0 13284 12409  2  0 97  0  0
90  0      0 145979888  57788 5480364    0    0     0     0 13840 12748  2  0 97  0  0
19  0      0 145980400  57788 5480364    0    0     0     0 13588 13387  2  0 98  0  0
162  0      0 145980400  57788 5480364    0    0     0     0 13940 13433  2  0 98  0  0
29  0      0 145980400  57788 5480364    0    0     0     0 13101 12523  2  0 98  0  0
44  0      0 145980400  57788 5480364    0    0     0     0 13035 12175  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
124  0      0 145980400  57788 5480364    0    0     0     0 13411 11912  2  0 97  0  0
275  0      0 145980400  57788 5480364    0    0     0     0 12985 12454  2  0 98  0  0
85  0      0 145979968  57788 5480364    0    0     0     0 12837 12386  2  0 97  0  0
23  0      0 145978304  57788 5480364    0    0     0     0 14165 12853  2  0 97  0  0
16  0      0 145975936  57788 5480364    0    0     0     0 13636 13152  2  0 98  0  0
16  0      0 145975936  57788 5480364    0    0     0     0 13944 13459  2  0 98  0  0
15  0      0 145975904  57788 5480364    0    0     0     0 13043 11750  2  0 97  0  0
82  0      0 145974416  57788 5480364    0    0     0     0 14304 12690  2  0 97  0  0
96  0      0 145974416  57792 5480360    0    0     0    40 12770 11751  2  0 98  0  0
193  0      0 145974416  57792 5480360    0    0     0    60 13774 12252  2  0 97  0  0
25  0      0 145974416  57792 5480360    0    0     0     0 13077 11948  2  0 97  0  0
41  0      0 145974416  57792 5480360    0    0     0     0 12514 11680  2  0 97  0  0
12  0      0 145972640  57792 5480360    0    0     0     0 14235 12744  2  0 97  0  0
40  0      0 145972640  57792 5480360    0    0     0     0 13922 14039  2  0 98  0  0
19  0      0 145970144  57800 5481104    0    0     0    64 13390 12822  2  0 97  0  0
21  0      0 145970144  57800 5481104    0    0     0     0 13788 12951  2  0 98  0  0
11  0      0 145970144  57800 5481104    0    0     0     0 13921 13320  2  0 98  0  0
17  0      0 145970656  57800 5481104    0    0     0     0 13347 12626  2  0 98  0  0
213  0      0 145970656  57800 5481104    0    0     0     0 13839 12841  2  0 97  0  0
238  0      0 145970656  57808 5481096    0    0     0    28 12730 11761  2  0 97  0  0
17  0      0 145970656  57808 5481096    0    0     0     0 13625 12638  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 145972672  57808 5481892    0    0     0     0 13352 12895  2  0 97  0  0
16  0      0 145971952  57808 5482036    0    0     0     0 14842 13315  2  0 97  0  0
29  0      0 145970272  57808 5482108    0    0     0     0 14592 13086  2  0 97  0  0
16  0      0 145967232  57808 5482108    0    0     0     0 14062 12753  2  0 98  0  0
13  0      0 145967264  57808 5482112    0    0     0     0 13544 12874  2  0 97  0  0
13  0      0 145967264  57808 5482112    0    0     0     0 13518 12928  2  0 98  0  0
12  0      0 145967264  57812 5482108    0    0     0    44 14053 12895  2  0 98  0  0
22  0      0 145967264  57812 5482108    0    0     0     0 13718 13369  2  0 98  0  0
22  0      0 145966736  57812 5482108    0    0     0     0 15300 13490  2  0 97  0  0
13  0      0 145966736  57812 5482108    0    0     0     0 14407 13348  2  0 97  0  0
68  0      0 145966736  57812 5482108    0    0     0     0 13187 12222  2  0 98  0  0
47  0      0 145966736  57812 5482108    0    0     0     0 13160 12369  2  0 97  0  0
175  0      0 145965680  57812 5482108    0    0     0     0 13325 12868  2  0 98  0  0
17  0      0 145962144  57812 5482108    0    0     0     0 13674 12761  2  0 97  0  0
59  0      0 145962144  57816 5482104    0    0     0    40 13694 12437  2  0 98  0  0
13  0      0 145961536  57816 5482104    0    0     0     0 13292 13206  2  0 98  0  0
13  0      0 145937936  57816 5482104    0    0     0     0 13232 13600  2  0 98  0  0
 9  0      0 145921488  57816 5482104    0    0     0     0 13322 14579  2  0 98  0  0
11  0      0 145920848  57816 5482104    0    0     0     0 13800 13131  2  0 97  0  0
31  0      0 145920848  57816 5482104    0    0     0     0 13346 12452  2  0 97  0  0
38  0      0 145918688  57816 5482104    0    0     0     0 13550 12771  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
60  0      0 145919200  57816 5482104    0    0     0     0 14285 13282  2  0 97  0  0
35  0      0 145914800  57816 5482104    0    0     0     0 13354 13074  2  0 97  0  0
155  0      0 145917056  57820 5483076    0    0     0    68 13690 13660  2  0 97  0  0
14  0      0 145915232  57820 5483112    0    0     0     0 13584 13558  2  0 97  0  0
37  0      0 145915200  57820 5483112    0    0     0     0 13770 13072  2  0 98  0  0
20  0      0 145913264  57820 5482884    0    0     0     0 14015 13206  2  0 97  0  0
 9  0      0 145909232  57820 5482884    0    0     0     0 13241 13931  2  0 98  0  0
17  0      0 145902848  57820 5482884    0    0     0     4 13113 13445  2  0 98  0  0
62  0      0 145900016  57820 5482884    0    0     0     0 13683 13348  3  0 97  0  0
30  0      0 145900224  57820 5482884    0    0     0     0 13855 12736  2  0 98  0  0
36  0      0 145900224  57820 5482884    0    0     0     0 13983 12848  2  0 97  0  0
42  0      0 145900224  57820 5482884    0    0     0     0 13350 12642  2  0 98  0  0
25  0      0 145896096  57824 5482880    0    0     0     8 13521 13189  2  0 97  0  0
18  0      0 145895568  57824 5482880    0    0     0     0 13386 12962  2  0 98  0  0
227  0      0 145895568  57824 5482880    0    0     0     0 12820 12574  2  0 97  0  0
36  0      0 145897680  57824 5483632    0    0     0     0 20759 21322  3  1 96  0  0
64  0      0 145897728  57824 5483660    0    0     0     0 13437 12042  2  0 97  0  0
30  0      0 145897792  57832 5483660    0    0     0    44 13570 12506  2  0 97  0  0
27  0      0 145897664  57832 5483660    0    0     0     0 14082 12787  2  0 97  0  0
41  0      0 145897296  57832 5483660    0    0     0     0 13286 12349  2  0 97  0  0
25  0      0 145897472  57832 5483660    0    0     0     0 13151 12738  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 145896896  57832 5483664    0    0     0     0 14201 12859  2  0 97  0  0
17  0      0 145894528  57832 5483664    0    0     0     0 13475 13293  2  0 98  0  0
 8  0      0 145894528  57832 5483664    0    0     0     0 13858 13104  2  0 98  0  0
17  0      0 145894528  57832 5483664    0    0     0     0 13846 13509  2  0 97  0  0
139  0      0 145893888  57832 5484032    0    0     0     0 14141 12671  2  0 97  0  0
34  0      0 145893888  57832 5484032    0    0     0     0 13191 11774  2  0 97  0  0
17  0      0 145894448  57836 5484172    0    0     0    40 14640 12847  2  0 98  0  0
32  0      0 145893536  57836 5484272    0    0     0     0 13928 13024  2  0 97  0  0
16  0      0 145892384  57836 5484572    0    0     0     0 13153 12287  2  0 98  0  0
25  0      0 145888016  57836 5484700    0    0     0     0 13879 12954  2  0 97  0  0
108  0      0 145891584  57836 5484700    0    0     0     0 14850 12207  2  0 97  0  0
10  0      0 145888848  57836 5484700    0    0     0     0 12937 12048  2  0 98  0  0
12  0      0 145888848  57836 5484700    0    0     0     0 13218 12726  2  0 98  0  0
71  0      0 145888848  57836 5484700    0    0     0     0 13376 12644  2  0 97  0  0
22  0      0 145888848  57836 5484700    0    0     0     0 13745 12804  2  0 98  0  0
32  0      0 145888848  57840 5484696    0    0     0    40 14194 12833  2  0 97  0  0
11  0      0 145889184  57840 5484696    0    0     0    44 13652 13390  2  0 98  0  0
14  0      0 145888576  57840 5484696    0    0     0     0 14968 14008  3  0 97  0  0
216  0      0 145888576  57840 5484696    0    0     0     0 13793 12192  2  0 97  0  0
105  0      0 145886032  57840 5484696    0    0     0     0 12695 11788  2  0 97  0  0
139  0      0 145884496  57840 5485612    0    0     0     0 13710 12199  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0      0 145882928  57840 5485364    0    0     0     0 13590 12531  2  0 97  0  0
38  0      0 145883200  57840 5485376    0    0     0     0 14187 13772  2  0 97  0  0
58  0      0 145883488  57840 5485412    0    0     0     0 13670 12996  2  0 97  0  0
12  0      0 145884224  57848 5485436    0    0     0    40 14199 14036  2  0 98  0  0
11  0      0 145885808  57848 5485416    0    0     0     0 13493 13527  2  0 98  0  0
75  0      0 145886224  57848 5485416    0    0     0    28 14614 13750  2  0 97  0  0
231  0      0 145886288  57848 5485416    0    0     0     0 14313 13599  2  0 97  0  0
41  0      0 145886576  57848 5485416    0    0     0     0 13912 12387  2  0 97  0  0
31  0      0 145886048  57848 5485416    0    0     0     0 13031 11916  2  0 98  0  0
30  0      0 145885552  57848 5485416    0    0     0     0 13807 12784  2  0 97  0  0
64  0      0 145882976  57856 5485408    0    0     0    52 12786 12160  2  0 97  0  0
79  0      0 145881952  57856 5485408    0    0     0     0 12954 11923  2  0 98  0  0
35  0      0 145881952  57856 5485408    0    0     0     0 13061 11893  2  0 97  0  0
28  0      0 145881952  57856 5485408    0    0     0     0 14000 12485  2  0 97  0  0
115  0      0 145881952  57856 5485408    0    0     0     0 12934 12248  2  0 97  0  0
67  0      0 145881568  57856 5485408    0    0     0     0 14003 12481  2  0 97  0  0
185  0      0 145881568  57856 5485408    0    0     0     0 15249 13842  2  0 97  0  0
21  0      0 145879984  57856 5485740    0    0     0     0 14359 12717  2  0 97  0  0
11  0      0 145880448  57856 5485984    0    0     0     0 13758 13277  2  0 97  0  0
12  0      0 145880256  57856 5486232    0    0     0     0 13718 13322  2  0 98  0  0
18  0      0 145876992  57860 5486232    0    0     0    48 14539 13406  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
36  0      0 145876992  57860 5486232    0    0     0     0 14937 13389  2  0 98  0  0
10  0      0 145876976  57860 5486232    0    0     0     0 14864 13828  2  0 98  0  0
14  0      0 145877472  57860 5486232    0    0     0     0 14570 13560  2  0 97  0  0
 8  0      0 145877472  57860 5486232    0    0     0     0 13506 12919  2  0 98  0  0
17  0      0 145877472  57860 5486232    0    0     0     0 13480 12799  2  0 98  0  0
23  0      0 145877472  57860 5486232    0    0     0     0 14298 12998  3  0 97  0  0
34  0      0 145877472  57860 5486232    0    0     0     0 13148 12116  2  0 98  0  0
160  0      0 145877472  57860 5486232    0    0     0     0 14015 12661  2  0 97  0  0
19  0      0 145877472  57860 5486232    0    0     0     0 13192 12178  2  0 97  0  0
18  0      0 145872928  57860 5486232    0    0     0     0 13940 12773  2  0 97  0  0
23  0      0 145872928  57860 5486232    0    0     0     0 13864 12690  2  0 97  0  0
10  0      0 145872928  57860 5486232    0    0     0     0 13576 13862  2  0 98  0  0
19  0      0 145873440  57860 5486232    0    0     0     0 13714 13374  2  0 98  0  0
45  0      0 145873968  57860 5486232    0    0     0     0 13367 12651  2  0 97  0  0
118  0      0 145873968  57860 5486232    0    0     0    48 13232 12377  2  0 98  0  0
92  0      0 145873456  57860 5486232    0    0     0     0 14319 12710  2  0 97  0  0
255  0      0 145873456  57860 5486232    0    0     0     0 12429 11263  2  0 97  0  0
39  0      0 145873456  57860 5486232    0    0     0     0 12779 11883  2  0 98  0  0
85  0      0 145873328  57860 5486232    0    0     0     0 13431 12751  2  0 97  0  0
31  0      0 145871232  57860 5486232    0    0     0    16 13053 12658  2  0 97  0  0
29  0      0 145871232  57860 5486232    0    0     0     0 13296 13305  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 145871232  57860 5486984    0    0     0     0 13585 13941  2  0 97  0  0
12  0      0 145871232  57860 5486984    0    0     0     0 13263 12634  2  0 97  0  0
19  0      0 145870512  57860 5486984    0    0     0     0 14880 13274  2  0 97  0  0
21  0      0 145870512  57864 5486980    0    0     0    60 13540 12579  2  0 97  0  0
23  0      0 145870512  57864 5486980    0    0     0     0 13665 13091  2  0 97  0  0
159  0      0 145870512  57864 5486980    0    0     0     0 13569 12893  2  0 98  0  0
194  0      0 145872128  57864 5487032    0    0     0     0 14187 13153  2  0 97  0  0
11  0      0 145871920  57864 5486656    0    0     0     0 15279 13726  2  0 97  0  0
14  0      0 145868608  57864 5487416    0    0     0    16 14201 13165  2  0 98  0  0
273  0      0 145867536  57864 5487576    0    0     0     0 13312 12080  2  0 97  0  0
12  0      0 145867536  57864 5487576    0    0     0     0 12898 12009  2  0 97  0  0
108  0      0 145866832  57864 5487576    0    0     0     0 13297 12407  2  0 98  0  0
83  0      0 145866816  57872 5487568    0    0     0    44 12622 11768  2  0 97  0  0
150  0      0 145866816  57872 5487568    0    0     0     0 13029 11684  2  0 98  0  0
19  0      0 145866816  57872 5487568    0    0     0     0 14079 12405  3  0 97  0  0
44  0      0 145866288  57872 5487568    0    0     0     0 13241 12062  2  0 98  0  0
17  0      0 145865536  57872 5487568    0    0     0     0 14802 13644  2  0 97  0  0
45  0      0 145864096  57872 5487568    0    0     0     0 15677 13155  2  0 97  0  0
31  0      0 145860864  57872 5487568    0    0     0     0 13950 12536  2  0 97  0  0
23  0      0 145860864  57872 5487568    0    0     0     0 14158 12886  2  0 97  0  0
44  0      0 145860864  57872 5487568    0    0     0     0 13438 12262  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 145860864  57872 5487568    0    0     0     0 12619 11500  2  0 97  0  0
67  0      0 145860864  57880 5487560    0    0     0    44 13626 12119  2  0 98  0  0
31  0      0 145860864  57880 5487560    0    0     0     0 13519 13354  2  0 98  0  0
13  0      0 145860592  57880 5487560    0    0     0     0 14922 13231  2  0 97  0  0
126  0      0 145860592  57880 5487560    0    0     0     0 13525 13585  2  0 98  0  0
22  0      0 145860592  57880 5487560    0    0     0     0 13027 12563  2  0 98  0  0
272  0      0 145861104  57880 5487560    0    0     0     0 14410 14397  2  0 98  0  0
98  0      0 145858944  57880 5487560    0    0     0     0 12602 11661  2  0 97  0  0
26  0      0 145858944  57888 5487552    0    0     0    40 13299 12483  2  0 98  0  0
172  0      0 145859456  57888 5488304    0    0     0     0 13394 12855  2  0 98  0  0
65  0      0 145859456  57888 5488304    0    0     0     0 12776 12099  2  0 97  0  0
67  0      0 145859456  57888 5488304    0    0     0     0 13052 12247  2  0 97  0  0
26  0      0 145859184  57888 5488304    0    0     0    12 13225 12018  2  0 97  0  0
56  0      0 145859184  57888 5488304    0    0     0     0 13536 12972  2  0 98  0  0
21  0      0 145859184  57888 5488304    0    0     0     0 13212 12751  2  0 97  0  0
72  0      0 145863712  57888 5488640    0    0     0     0 12653 11935  2  0 97  0  0
10  0      0 145863856  57888 5488716    0    0     0     0 13303 12335  2  0 97  0  0
10  0      0 145860896  57896 5488924    0    0     0    60 13897 12765  2  0 97  0  0
28  0      0 145860832  57896 5488928    0    0     0     0 13312 13052  2  0 98  0  0
19  0      0 145861008  57896 5488936    0    0     0     0 14169 13350  2  0 97  0  0
 9  0      0 145859472  57896 5489684    0    0     0     0 13770 12458  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
131  0      0 145858432  57896 5489684    0    0     0     0 14387 12637  2  0 97  0  0
143  0      0 145857936  57904 5489676    0    0     0    44 12722 11653  2  0 97  0  0
98  0      0 145857424  57904 5490180    0    0     0     0 13212 12147  3  0 97  0  0
88  0      0 145856896  57904 5490180    0    0     0     0 13273 12431  2  0 98  0  0
13  0      0 145856816  57904 5490180    0    0     0     0 13847 13502  2  0 97  0  0
 8  0      0 145856240  57904 5490180    0    0     0     0 14043 14645  2  0 97  0  0
10  0      0 145844128  57904 5490508    0    0     0     0 13076 13465  2  0 98  0  0
12  0      0 145829696  57904 5490540    0    0     0     0 13726 13434  2  0 98  0  0
12  0      0 145828928  57904 5490584    0    0     0     0 19795 18467  3  1 96  0  0
15  0      0 145826848  57904 5490592    0    0     0     0 17708 20771  2  0 97  0  0
30  0      0 145826848  57904 5490596    0    0     0     0 14404 13268  2  0 97  0  0
29  0      0 145826848  57904 5490596    0    0     0     0 13590 12986  2  0 98  0  0
260  0      0 145826848  57904 5490596    0    0     0     0 12853 12296  2  0 97  0  0
23  0      0 145824560  57904 5490596    0    0     0     0 12940 12675  2  0 97  0  0
14  0      0 145824560  57912 5490588    0    0     0    20 13127 12918  2  0 98  0  0
21  0      0 145823520  57912 5490588    0    0     0     0 13848 13993  2  0 97  0  0
17  0      0 145821376  57912 5490588    0    0     0     0 13709 14343  2  0 97  0  0
44  0      0 145821376  57912 5490588    0    0     0     0 13230 12846  2  0 98  0  0
23  0      0 145817584  57912 5490588    0    0     0     0 12919 12615  2  0 98  0  0
11  0      0 145817584  57912 5490588    0    0     0     0 13166 12814  2  0 97  0  0
44  0      0 145818176  57912 5491080    0    0     0     0 14897 13574  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 145817728  57920 5491108    0    0     0    40 13421 13504  2  0 98  0  0
20  0      0 145818272  57920 5491228    0    0     0     0 13814 13070  2  0 97  0  0
39  0      0 145819264  57920 5491200    0    0     0     0 13130 13032  2  0 97  0  0
126  0      0 145819216  57920 5491252    0    0     0     0 12736 12249  2  0 97  0  0
21  0      0 145820128  57924 5491212    0    0     0    36 14392 13400  2  0 97  0  0
11  0      0 145816288  57924 5491324    0    0     0     8 13435 13146  2  0 97  0  0
56  0      0 145816736  57924 5491300    0    0     0     0 13114 13214  2  0 97  0  0
85  0      0 145816752  57924 5491308    0    0     0     0 12953 11637  2  0 97  0  0
63  0      0 145816752  57924 5491308    0    0     0     0 12933 12024  2  0 97  0  0
55  0      0 145816352  57928 5491304    0    0     0    44 13847 13110  2  0 97  0  0
142  0      0 145814496  57928 5491464    0    0     0    48 13685 12359  2  0 97  0  0
24  0      0 145814016  57928 5491464    0    0     0     0 13947 12680  3  0 97  0  0
29  0      0 145814816  57928 5492132    0    0     0     0 14362 13460  2  0 97  0  0
19  0      0 145815312  57928 5492168    0    0     0     0 14264 13051  2  0 97  0  0
56  0      0 145813072  57928 5492336    0    0     0     0 14164 12935  2  0 97  0  0
105  0      0 145811840  57928 5492356    0    0     0     0 14173 12512  2  0 97  0  0
22  0      0 145811392  57928 5492364    0    0     0     0 13278 12431  2  0 97  0  0
38  0      0 145811872  57928 5492176    0    0     0     0 13906 13306  2  0 97  0  0
295  0      0 145811712  57928 5492340    0    0     0     0 14275 11965  2  0 98  0  0
373  0      0 145811712  57936 5492348    0    0     0    40 12650 11622  2  0 97  0  0
 8  0      0 145811712  57936 5492360    0    0     0    12 11430 11148  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 145810832  57936 5492680    0    0     0     0 14539 13508  2  0 97  0  0
10  0      0 145810656  57936 5492692    0    0     0     0 13960 13151  2  0 97  0  0
18  0      0 145811168  57936 5492752    0    0     0     0 13653 13327  2  0 97  0  0
53  0      0 145811184  57936 5492752    0    0     0     0 13106 12328  2  0 98  0  0
47  0      0 145809168  57944 5492856    0    0     0    40 13769 12768  2  0 97  0  0
72  0      0 145809360  57944 5492936    0    0     0     0 14079 12915  2  0 97  0  0
27  0      0 145809120  57944 5492980    0    0     0     0 13905 12845  2  0 98  0  0
88  0      0 145808976  57944 5493072    0    0     0     0 13002 12551  2  0 97  0  0
27  0      0 145808976  57944 5493072    0    0     0     0 13976 13434  2  0 97  0  0
22  0      0 145808992  57944 5493308    0    0     0     0 14580 13539  2  0 97  0  0
24  0      0 145808992  57944 5493308    0    0     0     0 14057 13617  2  0 98  0  0
279  0      0 145808352  57944 5493300    0    0     0     0 15250 14901  2  0 97  0  0
226  0      0 145808320  57944 5493312    0    0     0     0 12762 11645  2  0 97  0  0
20  0      0 145808000  57944 5493328    0    0     0     0 12679 11888  2  0 97  0  0
15  0      0 145805952  57944 5493480    0    0     0     0 14110 13577  2  0 97  0  0
150  0      0 145805760  57948 5493488    0    0     0    48 12426 11373  2  0 97  0  0
49  0      0 145805984  57948 5493484    0    0     0     0 13347 12277  2  0 98  0  0
10  0      0 145806160  57948 5493484    0    0     0     0 13620 13192  2  0 98  0  0
14  0      0 145806688  57948 5493484    0    0     0     0 13500 13931  2  0 98  0  0
20  0      0 145806688  57948 5493484    0    0     0     0 13442 12871  2  0 97  0  0
93  0      0 145806688  57948 5493484    0    0     0     0 13649 12521  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  0      0 145806688  57948 5493484    0    0     0     0 13099 12681  2  0 97  0  0
121  0      0 145806176  57948 5493484    0    0     0     0 13087 12533  2  0 97  0  0
144  0      0 145806176  57948 5493484    0    0     0     0 13508 12582  2  0 98  0  0
19  0      0 145803552  57948 5493484    0    0     0    20 12346 11504  2  0 97  0  0
29  0      0 145803024  57948 5493484    0    0     0     0 15949 13574  2  0 97  0  0
58  0      0 145803680  57948 5493948    0    0     0     0 14121 12754  2  0 97  0  0
31  0      0 145803168  57948 5493948    0    0     0     0 13081 12547  2  0 98  0  0
16  0      0 145802752  57948 5494420    0    0     0     0 13458 12996  2  0 97  0  0
15  0      0 145803040  57952 5494476    0    0     0    60 13249 12501  2  0 97  0  0
49  0      0 145803040  57952 5494476    0    0     0     0 13552 12255  2  0 98  0  0
60  0      0 145802512  57952 5494476    0    0     0     0 13791 12798  2  0 98  0  0
24  0      0 145801984  57952 5494476    0    0     0     0 13603 12720  2  0 97  0  0
14  0      0 145801456  57952 5494476    0    0     0     0 13391 12641  2  0 97  0  0
29  0      0 145797952  57952 5494900    0    0     0     0 15297 13704  2  0 97  0  0
58  0      0 145798624  57952 5495008    0    0     0     0 14720 12776  2  0 97  0  0
153  0      0 145798624  57952 5495012    0    0     0     0 12972 12027  2  0 98  0  0
36  0      0 145798752  57952 5495012    0    0     0     0 13271 12491  2  0 97  0  0
56  0      0 145797328  57952 5495064    0    0     0     0 14527 13468  2  0 97  0  0
97  0      0 145797504  57960 5495060    0    0     0    40 12813 11559  2  0 97  0  0
24  0      0 145797600  57960 5495088    0    0     0     0 13123 11827  2  0 97  0  0
17  0      0 145796416  57960 5495088    0    0     0     0 14113 13344  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 145798336  57960 5495232    0    0     0     0 14784 13313  2  0 97  0  0
31  0      0 145800656  57960 5495248    0    0     0     0 15422 13925  2  0 97  0  0
81  0      0 145797984  57960 5495248    0    0     0    16 13541 12670  2  0 98  0  0
37  0      0 145797984  57960 5495248    0    0     0     0 12731 12000  2  0 98  0  0
78  0      0 145797456  57960 5495248    0    0     0     0 13133 12311  2  0 97  0  0
17  0      0 145797456  57968 5495240    0    0     0    48 13303 12639  2  0 98  0  0
51  0      0 145796928  57968 5495240    0    0     0     0 13642 13254  2  0 97  0  0
17  0      0 145796432  57968 5495240    0    0     0     0 13120 11762  2  0 97  0  0
38  0      0 145795904  57968 5495240    0    0     0     0 13886 12781  3  0 97  0  0
79  0      0 145795392  57968 5495240    0    0     0     0 12789 11491  2  0 98  0  0
53  0      0 145796400  57968 5495444    0    0     0     0 13950 12335  2  0 97  0  0
34  0      0 145796288  57968 5495460    0    0     0     0 14703 13231  2  0 97  0  0
16  0      0 145794288  57968 5495376    0    0     0     0 14843 13195  2  0 97  0  0
14  0      0 145794432  57968 5495372    0    0     0     0 13945 13704  2  0 98  0  0
38  0      0 145807312  57968 5495540    0    0     0     0 13939 13459  2  0 97  0  0
14  0      0 146937280  57968 5495500    0    0     0     0 13700 12931  2  0 98  0  0
