procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 132327472  50748 4335900    0    0     0    56 28080 42822  4  1 96  0  0
 4  0      0 132327520  50748 4335864    0    0     0     0 26063 41300  3  0 96  0  0
 2  0      0 132326696  50748 4335964    0    0     0     0 28766 43321  3  1 96  0  0
 4  0      0 132323648  50748 4336052    0    0     0     0 26430 41899  3  0 96  0  0
 8  0      0 132323600  50748 4336200    0    0     0    36 26312 41589  3  0 96  0  0
 1  0      0 132324248  50756 4336276    0    0     0    44 26813 41621  3  0 96  0  0
10  0      0 132325032  50756 4336412    0    0     0     0 26465 41036  3  0 96  0  0
 5  0      0 132325576  50756 4336572    0    0     0     0 27364 42668  4  0 96  0  0
 2  0      0 132325904  50756 4336672    0    0     0     0 26358 41019  3  0 96  0  0
 3  0      0 132326032  50756 4336756    0    0     0    20 25982 41163  3  0 96  0  0
 5  0      0 132325920  50756 4336880    0    0     0     0 26625 41776  3  0 96  0  0
 5  0      0 132326120  50764 4336960    0    0     0    48 26277 41315  3  0 96  0  0
 5  0      0 132325024  50764 4337140    0    0     0     0 27484 42481  4  0 96  0  0
 2  0      0 132323008  50764 4337220    0    0     0     0 26510 41543  3  0 96  0  0
 4  0      0 132320416  50764 4337116    0    0     0     0 28783 42678  3  1 96  0  0
 1  0      0 132318272  50764 4337204    0    0     0     0 34171 43621  5  1 95  0  0
 6  0      0 132317808  50764 4337284    0    0     0     0 26570 41265  3  0 96  0  0
 1  0      0 132318192  50764 4337368    0    0     0     0 27314 42749  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 132319072  50764 4337488    0    0     0     0 26234 41422  3  0 96  0  0
 2  0      0 132319184  50772 4337552    0    0     0    44 26469 41282  3  0 96  0  0
 0  0      0 132319368  50772 4337684    0    0     0     0 26423 41980  3  0 96  0  0
 3  0      0 132318296  50772 4337748    0    0     0     0 26124 41124  3  0 96  0  0
 1  0      0 132318728  50772 4337844    0    0     0     0 27584 42168  4  1 96  0  0
 5  0      0 132315648  50772 4337952    0    0     0     0 26444 41962  3  0 96  0  0
 4  0      0 132316576  50772 4338056    0    0     0    12 26407 41433  3  0 96  0  0
 0  0      0 132316864  50772 4338140    0    0     0     0 26502 41228  3  0 96  0  0
 2  0      0 132315352  50772 4338276    0    0     0     0 26550 41221  3  0 96  0  0
 1  0      0 132314296  50772 4338420    0    0     0     0 27439 42877  3  0 96  0  0
 2  0      0 132313600  50772 4338512    0    0     0     4 26362 40983  3  0 96  0  0
 0  0      0 132313744  50780 4338596    0    0     0    64 26240 41018  3  0 96  0  0
 1  0      0 132314320  50780 4338680    0    0     0     0 26379 41899  3  0 96  0  0
 2  0      0 132313752  50780 4338836    0    0     0     0 26240 41558  3  0 96  0  0
 6  0      0 132313280  50780 4338940    0    0     0     0 27306 42237  4  0 96  0  0
 5  0      0 132312016  50780 4339064    0    0     0     0 26020 41498  3  0 96  0  0
 3  0      0 132312032  50780 4339144    0    0     0     0 26294 41469  3  0 96  0  0
 0  0      0 132311976  50780 4339220    0    0     0     0 26203 41392  3  0 96  0  0
 1  0      0 132311136  50780 4339348    0    0     0     0 26760 41397  3  0 96  0  0
 1  0      0 132310216  50780 4339564    0    0     0     0 27541 42737  4  0 96  0  0
 0  0      0 132310336  50780 4339636    0    0     0     0 26315 41249  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 132310032  50780 4339744    0    0     0    60 26516 41161  3  0 96  0  0
 1  0      0 132310232  50780 4339848    0    0     0     0 26338 41326  3  0 96  0  0
 1  0      0 132310384  50788 4339920    0    0     0    20 25852 41166  3  0 96  0  0
 1  0      0 132310320  50788 4340016    0    0     0     0 32925 49260  4  1 95  0  0
 4  0      0 132306952  50788 4340188    0    0     0     0 29273 47069  4  0 96  0  0
 1  0      0 132306904  50788 4340256    0    0     0    16 26407 41244  3  0 96  0  0
 6  0      0 132306432  50788 4340368    0    0     0     0 26264 41654  3  0 96  0  0
 9  0      0 132305872  50788 4340496    0    0     0     0 26520 41380  3  0 96  0  0
 1  0      0 132304912  50796 4340640    0    0     0    60 27480 42778  4  0 96  0  0
 1  0      0 132305184  50796 4340792    0    0     0     0 26346 41284  3  0 96  0  0
 7  0      0 132304304  50796 4340880    0    0     0     0 26030 40816  3  0 96  0  0
 2  0      0 132304576  50796 4341004    0    0     0     0 31857 43768  5  1 95  0  0
 2  0      0 132304288  50796 4341072    0    0     0     0 26368 41549  3  0 96  0  0
 2  0      0 132304520  50796 4341168    0    0     0     0 27924 42475  4  1 96  0  0
 5  0      0 132301288  50796 4341332    0    0     0     0 26707 41974  4  0 96  0  0
 1  0      0 132300224  50796 4341452    0    0     0     0 26271 41446  3  0 96  0  0
 7  0      0 132299872  50796 4341556    0    0     0     0 26364 41659  3  0 96  0  0
 0  0      0 132300272  50796 4341636    0    0     0     0 26454 41124  4  0 96  0  0
 1  0      0 132299712  50796 4341708    0    0     0     0 27229 42223  4  0 96  0  0
 3  0      0 132299888  50796 4341860    0    0     0     0 26367 40964  3  0 96  0  0
 4  0      0 132298528  50796 4341948    0    0     0     4 25946 40832  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 132294424  50796 4342056    0    0     0     0 27444 42334  4  0 96  0  0
 2  0      0 132294320  50796 4342260    0    0     0     0 26907 41286  3  0 96  0  0
 1  0      0 132294944  50796 4342380    0    0     0     0 28277 42668  4  1 96  0  0
 1  0      0 132290048  50796 4342624    0    0     0     0 26269 41685  3  0 96  0  0
 0  0      0 132290464  50796 4342676    0    0     0     0 26304 41451  3  0 96  0  0
 3  0      0 132289400  50804 4342820    0    0     0    40 26442 41259  3  0 96  0  0
 5  0      0 132288624  50804 4342896    0    0     0     0 26609 41322  3  0 96  0  0
 1  0      0 132288856  50804 4343024    0    0     0     0 27399 42521  4  0 96  0  0
 5  1      0 132285424  50804 4343104    0    0     0     0 27620 41867  3  1 96  0  0
 2  0      0 132284768  50804 4343208    0    0     0     0 26574 41196  3  0 96  0  0
 3  0      0 132285072  50804 4343316    0    0     0     0 26410 41825  3  0 96  0  0
 4  0      0 132284832  50812 4343384    0    0     0    48 26327 41092  3  0 96  0  0
 2  0      0 132285272  50812 4343508    0    0     0     0 26949 42158  3  0 96  0  0
 2  0      0 132282544  50812 4343596    0    0     0     0 26491 41636  3  0 96  0  0
 7  0      0 132281352  50812 4343736    0    0     0    28 27138 42120  3  0 96  0  0
 9  0      0 132280904  50812 4343920    0    0     0     0 27278 41785  3  0 96  0  0
 0  0      0 132277976  50812 4343840    0    0     0     0 26505 41083  3  0 96  0  0
 4  0      0 132266416  50816 4343960    0    0     4     0 28568 43090  4  1 96  0  0
 3  0      0 132274080  50816 4344084    0    0     0     0 27601 42239  4  0 96  0  0
 1  0      0 132274336  50824 4344112    0    0     0    80 50334 43178  5  1 95  0  0
 3  0      0 132273584  50824 4344276    0    0     0     0 26857 42055  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
