procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 186293584  19500 4767348    0    0     0    16 89952 83568  6 27 67  0  0
17  0      0 186289920  19500 4767348    0    0     0     0 88806 79027  6 24 70  0  0
16  0      0 186292992  19500 4767348    0    0     0     0 88612 78416  6 26 69  0  0
17  0      0 186288512  19500 4767348    0    0     0     0 94281 80035  6 26 69  0  0
16  0      0 186291328  19500 4767348    0    0     0     0 113438 88542  6 29 65  0  0
16  0      0 186286624  19508 4767376    0    0     0    60 127002 92571  6 29 65  0  0
15  0      0 186287040  19508 4767388    0    0     0     0 116641 87732  6 27 66  0  0
39  0      0 186289584  19508 4767064    0    0     0     0 101242 89129  6 28 66  0  0
64  0      0 186289456  19508 4767064    0    0     0     0 127403 99842  6 33 61  0  0
16  0      0 186291488  19508 4767064    0    0     0     0 106440 88371  6 29 65  0  0
 6  0      0 186292624  19508 4767064    0    0     0    12 119156 102512  6 33 61  0  0
16  0      0 186290176  19508 4767064    0    0     0     0 113953 88570  6 28 66  0  0
16  0      0 186291776  19516 4767064    0    0     0    52 112240 101687  6 34 60  0  0
 0  0      0 186298896  19516 4767072    0    0     0     0 12202 10505  1  3 97  0  0
 0  0      0 186297536  19516 4767136    0    0     0     0  191  226  0  0 100  0  0
16  0      0 186291904  19516 4767232    0    0     0     0 117012 95773  6 32 62  0  0
23  0      0 186291536  19516 4767232    0    0     0     0 99522 82126  6 27 67  0  0
16  0      0 186288432  19516 4767232    0    0     0     0 101090 90258  6 29 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 186291040  19516 4767232    0    0     0     0 101662 94236  6 31 63  0  0
16  0      0 186289968  19516 4767232    0    0     0     0 91285 83277  6 24 70  0  0
16  0      0 186292736  19524 4767232    0    0     0    68 94612 85722  6 26 67  0  0
25  0      0 186294848  19524 4767232    0    0     0     0 83841 81794  6 25 69  0  0
16  0      0 186294272  19524 4767268    0    0     0     0 113011 94409  6 31 63  0  0
16  0      0 186289888  19524 4767268    0    0     0     0 98226 79989  6 25 69  0  0
63  0      0 186292320  19524 4767300    0    0     0     0 86156 75881  6 25 69  0  0
74  0      0 186287712  19524 4767300    0    0     0     0 131960 102621  6 33 60  0  0
60  0      0 186290800  19532 4767300    0    0     0    40 101884 89771  6 28 66  0  0
17  0      0 186291520  19532 4767300    0    0     0     0 91902 82051  6 25 69  0  0
16  0      0 186287328  19532 4767300    0    0     0     0 122602 90971  6 30 64  0  0
16  0      0 186290288  19532 4767300    0    0     0     0 117881 97125  6 33 61  0  0
14  0      0 186287424  19532 4767368    0    0     0     0 86621 74882  6 22 72  0  0
57  0      0 186292624  19532 4767368    0    0     0     0 105424 88597  6 28 66  0  0
52  0      0 186294096  19532 4767368    0    0     0     0 121239 96388  6 32 62  0  0
15  0      0 186294736  19532 4767368    0    0     0     0 97292 89138  6 29 65  0  0
16  0      0 186292080  19540 4767392    0    0     0    40 83769 72740  6 24 70  0  0
51  0      0 186289488  19540 4767460    0    0     0    24 99625 93609  6 30 64  0  0
36  0      0 186290720  19540 4767468    0    0     0     0 108067 91994  6 28 66  0  0
55  0      0 186292304  19540 4767468    0    0     0     0 116621 94935  6 31 63  0  0
60  0      0 186293440  19540 4767468    0    0     0     0 118529 95314  6 33 61  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 186289408  19540 4767468    0    0     0     0 112733 91076  6 29 65  0  0
67  0      0 186287680  19548 4767460    0    0     0    56 93838 77524  6 24 71  0  0
16  0      0 186289936  19548 4767468    0    0     0     0 103876 90359  6 29 65  0  0
56  0      0 186290752  19548 4767468    0    0     0     0 101873 89785  6 31 63  0  0
30  0      0 186291856  19548 4767468    0    0     0     0 105257 91566  6 30 64  0  0
54  0      0 186292272  19548 4767468    0    0     0     0 104570 86585  6 26 68  0  0
15  0      0 186293088  19548 4767468    0    0     0     0 109065 93581  6 30 63  0  0
53  0      0 186288816  19548 4767468    0    0     0     0 92443 77541  6 24 71  0  0
15  0      0 186286608  19548 4767468    0    0     0     0 102812 87074  6 27 67  0  0
65  0      0 186293088  19548 4767468    0    0     0     0 99331 86440  6 27 67  0  0
17  0      0 186291440  19548 4767468    0    0     0     0 110335 101618  6 34 60  0  0
73  0      0 186290912  19548 4767468    0    0     0     0 115374 98135  6 32 62  0  0
56  0      0 186290800  19548 4767468    0    0     0     0 126111 94592  6 32 62  0  0
56  0      0 186289536  19556 4767492    0    0     0    24 102423 91739  6 29 64  0  0
70  0      0 186290608  19556 4767500    0    0     0     0 78381 69604  6 20 74  0  0
27  0      0 186293744  19556 4767500    0    0     0     0 109298 89097  6 29 65  0  0
57  0      0 186292944  19556 4767500    0    0     0     0 95043 83202  6 26 68  0  0
24  0      0 186293376  19556 4767500    0    0     0     0 115593 93326  6 30 64  0  0
16  0      0 186293344  19556 4767500    0    0     0     0 89867 75992  6 22 72  0  0
