procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 182873056  12612 3819620    0    0     0     0 27966 16635  2  5 92  0  0
 4  0      0 182914880  12612 3820052    0    0     0     0 10878 4435  2  3 95  0  0
 4  0      0 182902640  12612 3820244    0    0     0     0 22888 18013  2  7 90  0  0
 4  0      0 182848096  12612 3820244    0    0     0     0 9552 5506  2  3 95  0  0
 5  0      0 182844848  12612 3820336    0    0     0     0 32954 22576  2 15 82  0  0
 4  0      0 182845120  12612 3820424    0    0     0     0 12807 5397  3  3 94  0  0
 4  0      0 182729184  12612 3820516    0    0     0     0 30630 17248  4  7 90  0  0
 4  0      0 182529408  12620 3820576    0    0     0    44 13051 4499  3  2 95  0  0
15  0      0 182333376  12620 3820744    0    0     0     0 17696 9481  3  3 94  0  0
 4  0      0 182275360  12620 3821000    0    0     0     0 37169 22797  2 13 85  0  0
 4  0      0 182263632  12620 3821040    0    0     0     0 9365 4436  2  3 95  0  0
 5  0      0 182249280  12620 3821064    0    0     0     0 36615 26373  2 18 80  0  0
 6  0      0 182230576  12620 3821316    0    0     0     0 49445 26278  2 34 64  0  0
19  0      0 182230336  12628 3821412    0    0     0    44 106001 37675  2 33 65  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 182226784  12628 3821416    0    0     0     0 63059 38328  2 26 72  0  0
 6  0      0 182222624  12628 3821416    0    0     0     0 39505 18892  3  8 89  0  0
 4  0      0 182060080  12628 3821424    0    0     0     0 10725 2415  3  2 95  0  0
 4  0      0 181853632  12628 3821456    0    0     0     0 12446 4672  3  2 95  0  0
 4  0      0 181665168  12628 3821648    0    0     0     0 14765 2257  3  2 95  0  0
 4  0      0 181496000  12628 3821648    0    0     0    36 16986 3962  3  2 95  0  0
 4  0      0 181483984  12628 3821676    0    0     0     0 20519 3916  2  3 95  0  0
 4  0      0 181471168  12628 3821684    0    0     0     0 14446 7774  2  3 94  0  0
 4  0      0 181463632  12628 3821684    0    0     0     0 9507 3255  2  3 95  0  0
 4  0      0 181463616  12636 3821684    0    0     0    64 9316 3544  2  3 95  0  0
 4  0      0 181464480  12636 3821692    0    0     0    60 11202 8467  2  3 95  0  0
 4  0      0 181466480  12636 3821724    0    0     0     0 7782 2740  2  3 95  0  0
 4  0      0 181464016  12636 3821728    0    0     0     0 10098 3834  2  3 95  0  0
 4  0      0 181463488  12636 3821728    0    0     0     0 13687 8377  3  3 94  0  0
 4  0      0 181394560  12636 3821736    0    0     0     0 9040 2565  3  2 95  0  0
 4  0      0 181208656  12636 3821736    0    0     0     0 21926 2109  3  2 95  0  0
 4  0      0 181022416  12636 3821736    0    0     0     0 22452 7435  3  2 95  0  0
 4  0      0 180833360  12636 3821768    0    0     0     0 12730 2552  3  2 95  0  0
 4  0      0 180689264  12636 3821768    0    0     0     0 10204 2204  3  2 95  0  0
 4  0      0 180687312  12644 3821728    0    0     0    48 11039 4378  2  3 95  0  0
 4  0      0 180670400  12644 3821896    0    0     0     0 10101 5569  2  4 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 180670560  12644 3821896    0    0     0     0 8443 4477  2  3 95  0  0
 4  0      0 180658336  12644 3821932    0    0     0     0 15393 11411  2  4 94  0  0
 4  0      0 180657440  12644 3821956    0    0     0     0 8593 3365  2  3 95  0  0
 4  0      0 180659904  12644 3821972    0    0     0     0 10632 7648  2  3 95  0  0
 4  0      0 180662208  12644 3821976    0    0     0     0 9385 4045  2  4 94  0  0
 4  0      0 180660640  12644 3821976    0    0     0     0 10891 3308  2  3 95  0  0
 4  0      0 180658544  12644 3821976    0    0     0     0 10883 5098  3  2 95  0  0
 4  0      0 180655280  12644 3822168    0    0     0     0 12000 1894  3  2 95  0  0
 4  0      0 180653904  12644 3822172    0    0     0     0 18101 2162  3  2 95  0  0
 4  0      0 180445536  12644 3822176    0    0     0     0 22772 11534  3  2 94  0  0
 4  0      0 180253136  12644 3822180    0    0     0     0 19452 3894  3  2 95  0  0
 4  0      0 180127056  12644 3822240    0    0     0     0 31095 10881  3  3 94  0  0
 4  0      0 180122592  12644 3822324    0    0     0     0 8429 4383  2  3 95  0  0
 4  0      0 180111360  12644 3822332    0    0     0     0 16440 12438  2  6 92  0  0
 4  0      0 180110496  12644 3822348    0    0     0     0 36289 13854  2 19 79  0  0
 4  0      0 180099744  12652 3822508    0    0     0    48 35042 18736  2 16 82  0  0
 8  0      0 180087760  12652 3822924    0    0     0     0 40494 28056  2 19 78  0  0
 5  0      0 180089984  12652 3823020    0    0     0     0 46779 28982  3 17 80  0  0
55  0      0 180088736  12652 3823040    0    0     0     0 83955 39360  3 50 48  0  0
 5  0      0 180078816  12652 3823060    0    0     0     4 105335 37909  3 37 59  0  0
 7  0      0 180071632  12652 3823076    0    0     0     0 60406 36633  4 14 82  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 179947328  12652 3823268    0    0     0     0 66371 36109  4 21 75  0  0
 5  0      0 179753536  12652 3823452    0    0     0     0 78425 36207  3 26 71  0  0
53  0      0 179555472  12652 3823500    0    0     0     0 71001 31611  3 21 76  0  0
43  0      0 179346192  12660 3823528    0    0     0    40 52685 24872  3 14 83  0  0
 7  0      0 179159936  12660 3823920    0    0     0     0 37383 13051  3  6 91  0  0
10  0      0 179104256  12660 3823932    0    0     0     0 31691 15818  2 10 88  0  0
11  0      0 179075696  12660 3823988    0    0     0     0 39135 26045  2 11 87  0  0
 4  0      0 179032208  12660 3824072    0    0     0     0 39765 22902  2 14 84  0  0
 4  0      0 179008256  12660 3824124    0    0     0     8 44753 23010  2 19 79  0  0
 4  0      0 178988800  12668 3824120    0    0     0    52 12418 5980  2  4 94  0  0
 4  0      0 178971136  12668 3824128    0    0     0     0 39459 25004  2 18 79  0  0
 6  0      0 178966976  12668 3824132    0    0     0     0 10427 3935  2  3 95  0  0
 4  0      0 178964608  12668 3824300    0    0     0     0 23233 17672  2  9 89  0  0
 4  0      0 178965024  12668 3824300    0    0     0     0 13440 3372  2  3 95  0  0
 4  0      0 178964912  12668 3824296    0    0     0     0 27964 13590  2 11 87  0  0
 4  0      0 178962144  12668 3824296    0    0     0     0 25241 5118  2  3 95  0  0
 4  0      0 179008800  12668 3824296    0    0     0     0 14039 2121  3  2 95  0  0
 4  0      0 178910272  12676 3824288    0    0     0    52 14273 2037  3  2 95  0  0
 4  0      0 178691600  12676 3824296    0    0     0     4 19439 8732  3  3 94  0  0
 4  0      0 178484576  12676 3824392    0    0     0     0 16610 7673  3  3 94  0  0
 4  0      0 178274992  12676 3824400    0    0     0     0 10328 2379  3  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 178082016  12676 3824416    0    0     0     0 9060 2029  3  2 95  0  0
