procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 141834960  67920 5825476    0    0     0     0 14710 14512  2  0 97  0  0
21  0      0 141830720  67920 5825476    0    0     0    36 14513 13801  2  0 97  0  0
23  0      0 141828672  67920 5825476    0    0     0     0 14413 13904  2  0 97  0  0
30  0      0 141828672  67920 5825476    0    0     0     0 14340 14396  2  0 98  0  0
33  0      0 141827152  67920 5825476    0    0     0     0 14400 13541  2  0 97  0  0
31  0      0 141828448  67920 5825732    0    0     0     0 14458 14429  2  0 97  0  0
26  0      0 141827216  67924 5825728    0    0     0    52 14213 14309  2  0 98  0  0
32  0      0 141824928  67924 5825728    0    0     0     0 14214 14206  2  0 97  0  0
28  0      0 141824320  67924 5825728    0    0     0     0 14247 14545  2  0 98  0  0
70  0      0 141823168  67924 5825728    0    0     0     0 14069 13697  2  0 98  0  0
47  0      0 141823040  67924 5825732    0    0     0     0 14735 14601  2  0 97  0  0
39  0      0 141821024  67924 5825732    0    0     0     0 15557 14738  2  0 97  0  0
36  0      0 141820640  67924 5825732    0    0     0     0 14339 14758  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0      0 141820320  67924 5825732    0    0     0     0 14072 14591  2  0 98  0  0
32  0      0 141819296  67924 5825732    0    0     0     0 14210 14324  2  0 98  0  0
31  0      0 141819072  67924 5825732    0    0     0     0 14058 14950  2  0 97  0  0
29  0      0 141818272  67924 5825732    0    0     0     4 14443 14703  2  0 98  0  0
27  0      0 141818144  67932 5825724    0    0     0    48 14207 14748  2  0 97  0  0
23  0      0 141817472  67932 5825612    0    0     0     0 14971 15397  2  0 97  0  0
22  0      0 141810992  67932 5825612    0    0     0     0 14307 13907  2  0 98  0  0
16  0      0 141810976  67932 5825612    0    0     0     0 15139 15013  3  0 97  0  0
16  0      0 141810976  67932 5825612    0    0     0    20 14344 14444  2  0 98  0  0
16  0      0 141808800  67932 5825612    0    0     0     0 14433 14158  2  0 97  0  0
14  0      0 141808928  67936 5825612    0    0     0    40 14478 14025  2  0 98  0  0
13  0      0 141808928  67936 5825612    0    0     0     0 14530 14657  2  0 97  0  0
14  0      0 141806944  67936 5825612    0    0     0     0 14350 14434  2  0 98  0  0
14  0      0 141804784  67936 5825612    0    0     0     0 14398 14507  2  0 97  0  0
16  0      0 141804784  67936 5825612    0    0     0     0 14321 14353  2  0 98  0  0
30  0      0 141800688  67936 5825612    0    0     0     0 14494 14560  2  0 97  0  0
15  0      0 141800672  67936 5825624    0    0     0     0 14514 14432  2  0 97  0  0
12  0      0 141796576  67936 5825624    0    0     0     0 14356 14294  2  0 97  0  0
15  0      0 141790304  67936 5825624    0    0     0     0 14176 14163  2  0 98  0  0
35  0      0 141784096  67936 5825624    0    0     0     0 14347 14631  2  0 97  0  0
16  0      0 141782048  67936 5825624    0    0     0     0 14180 14260  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 141775776  67936 5825624    0    0     0     0 14192 14009  2  0 97  0  0
14  0      0 141771728  67936 5825620    0    0     0     0 16221 14949  2  0 97  0  0
14  0      0 141777088  67936 5825620    0    0     0     0 14277 13812  2  0 98  0  0
12  0      0 142382304  67936 5825596    0    0     0     0 14158 13590  2  0 97  0  0
16  0      0 142382320  67936 5825596    0    0     0     0 14034 13725  2  0 98  0  0
15  0      0 142382320  67936 5825596    0    0     0     0 13932 13846  2  0 97  0  0
14  0      0 142414032  67936 5793300    0    0     0     0 14711 14432  2  0 97  0  0
14  0      0 142467536  52588 5755416    0    0     0    44 14061 14032  2  0 97  0  0
12  0      0 142475088  45728 5755252    0    0     0     0 14225 13999  2  0 98  0  0
13  0      0 142475088  45728 5755252    0    0     0     0 14121 13869  2  0 98  0  0
11  0      0 142475984  45728 5754028    0    0     0     0 15189 14705  2  0 97  0  0
16  0      0 142475840  45728 5753992    0    0     0     0 14568 14413  2  0 97  0  0
13  0      0 142476592  45736 5753992    0    0     0    68 15097 14290  2  0 97  0  0
16  0      0 142476592  45736 5753992    0    0     0     0 14059 14173  2  0 98  0  0
