procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376370400  21488 8144104    0    0     0     0 1225 1927  0  0 100  0  0
 0  0      0 376370432  21488 8144104    0    0     0     0 1097 1821  0  0 100  0  0
 0  0      0 376370752  21488 8144112    0    0     0     0  922 1445  0  0 100  0  0
 0  0      0 376368096  21488 8144112    0    0     0     0 1195 2093  0  0 100  0  0
 0  0      0 376368448  21488 8144116    0    0     0     0 1152 2062  0  0 100  0  0
 0  0      0 376368704  21488 8144128    0    0     0     0 1016 1701  0  0 100  0  0
 0  0      0 376368832  21488 8144132    0    0     0     0 1036 1652  0  0 100  0  0
 0  0      0 376368864  21488 8144136    0    0     0     0  969 1670  0  0 100  0  0
 0  0      0 376368928  21488 8144140    0    0     0     0  992 1666  0  0 100  0  0
 0  0      0 376368864  21488 8144140    0    0     0     0 1012 1608  0  0 100  0  0
 0  0      0 376368864  21488 8144140    0    0     0     0  975 1643  0  0 100  0  0
 0  0      0 376369024  21488 8144140    0    0     0     0 1162 1991  0  0 100  0  0
 0  0      0 376369280  21488 8144148    0    0     0     0  909 1530  0  0 100  0  0
 0  0      0 376367552  21488 8144152    0    0     0     0  967 1584  0  0 100  0  0
 0  0      0 376367552  21488 8144152    0    0     0     0 1257 2493  0  0 100  0  0
 0  0      0 376367680  21488 8144152    0    0     0     0 1103 1889  0  0 100  0  0
 0  0      0 376367936  21488 8144160    0    0     0     0 1135 1789  0  0 100  0  0
 0  0      0 376367968  21488 8144164    0    0     0     0  820 1374  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376368288  21488 8144168    0    0     0     0 1090 1588  0  0 100  0  0
 0  0      0 376368768  21488 8144168    0    0     0     0 1318 2360  0  0 100  0  0
 0  0      0 376368960  21488 8144176    0    0     0     0 1093 1814  0  0 100  0  0
 0  0      0 376368960  21488 8144176    0    0     0     0 1001 1720  0  0 100  0  0
 0  0      0 376369344  21488 8144184    0    0     0     0  821 1388  0  0 100  0  0
 0  0      0 376367104  21488 8144184    0    0     0     0 1121 1912  0  0 100  0  0
 0  0      0 376367104  21488 8144188    0    0     0     0 1156 1996  0  0 100  0  0
 0  0      0 376367104  21488 8144188    0    0     0     0  953 1572  0  0 100  0  0
 0  0      0 376367584  21488 8144192    0    0     0     0 1013 1670  0  0 100  0  0
 0  0      0 376367552  21488 8144196    0    0     0     0  957 1668  0  0 100  0  0
 0  0      0 376367968  21488 8144200    0    0     0     0 1031 1684  0  0 100  0  0
 0  0      0 376368000  21488 8144200    0    0     0     0 1020 1562  0  0 100  0  0
 0  0      0 376368288  21488 8144204    0    0     0     0 1011 1749  0  0 100  0  0
 0  0      0 376368288  21488 8144208    0    0     0     0 1183 1973  0  0 100  0  0
 0  0      0 376368288  21488 8144212    0    0     0     0  992 1636  0  0 100  0  0
 0  0      0 376365824  21488 8144212    0    0     0     0 1157 1849  0  0 100  0  0
 0  0      0 376365856  21488 8144224    0    0     0     0 1121 2088  0  0 100  0  0
 0  0      0 376365824  21488 8144224    0    0     0     0 1284 1953  0  0 100  0  0
 0  0      0 376365888  21488 8144228    0    0     0     0 1060 1731  0  0 100  0  0
 0  0      0 376365920  21488 8144228    0    0     0     0  857 1434  0  0 100  0  0
 0  0      0 376365888  21488 8144232    0    0     0     0  939 1476  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376366048  21488 8144232    0    0     0     0 1376 2588  0  0 100  0  0
 0  1      0 376366304  21488 8144236    0    0     0     0 1109 1922  0  0 100  0  0
 0  1      0 376366304  21488 8144236    0    0     0     0  988 1678  0  0 99  1  0
 0  1      0 376366336  21488 8144236    0    0     0     0  828 1410  0  0 99  1  0
 0  0      0 376366144  21488 8144244    0    0     0     0 1125 2015  0  0 100  0  0
 0  0      0 376380192  21488 8144252    0    0     0     0 2120 3081  0  0 100  0  0
59  0      0 376380192  21488 8144252    0    0     0     0 2225 2807  0  0 100  0  0
 0  0      0 376377376  21488 8144256    0    0     0     0 13701 15654  0  0 99  0  0
 0  0      0 376377920  21488 8144256    0    0     0     0 3904 6505  0  0 100  0  0
 0  0      0 376378880  21488 8144264    0    0     0     0 1035 1601  0  0 100  0  0
 0  0      0 376379232  21488 8144272    0    0     0     0 1043 1598  0  0 100  0  0
 0  0      0 376377728  21488 8144272    0    0     0     0 2195 2381  0  0 100  0  0
 0  0      0 376378848  21488 8144276    0    0     0     0 1245 2068  0  0 100  0  0
 0  0      0 376378592  21488 8144280    0    0     0     0  964 1510  0  0 100  0  0
 0  0      0 376376320  21488 8144284    0    0     0     0  994 1632  0  0 100  0  0
 0  0      0 376375584  21488 8144284    0    0     0     0 1271 1875  0  0 100  0  0
 0  0      0 376377344  21488 8144288    0    0     0     0 1132 1843  0  0 100  0  0
 0  0      0 376377376  21488 8144288    0    0     0     0 1048 1738  0  0 100  0  0
 0  0      0 376377376  21488 8144296    0    0     0     0  859 1420  0  0 100  0  0
 0  0      0 376377344  21488 8144296    0    0     0     0  928 1460  0  0 100  0  0
 0  0      0 376377920  21488 8144296    0    0     0     0 1398 1929  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376378112  21488 8144300    0    0     0     0 1241 1820  0  0 100  0  0
 1  0      0 376378112  21488 8144300    0    0     0     0 1074 1750  0  0 100  0  0
 0  0      0 376376032  21488 8144300    0    0     0     0  982 1470  0  0 100  0  0
 0  0      0 376376288  21488 8144312    0    0     0     0 1262 2207  0  0 100  0  0
 1  0      0 376376384  21488 8144320    0    0     0     0 1405 2830  0  0 100  0  0
 0  0      0 376376896  21488 8144320    0    0     0     0 1034 1674  0  0 100  0  0
 0  0      0 376376896  21488 8144320    0    0     0     0 1026 1608  0  0 100  0  0
 0  0      0 376376800  21488 8144328    0    0     0     0 1006 1815  0  0 100  0  0
 0  0      0 376376896  21488 8144328    0    0     0     0  921 1454  0  0 100  0  0
 0  0      0 376376896  21488 8144328    0    0     0     0 1201 2048  0  0 100  0  0
 1  0      0 376377056  21488 8144332    0    0     0     0 1210 1847  0  0 100  0  0
 0  0      0 376376800  21488 8144332    0    0     0     0 1209 2068  0  0 100  0  0
 0  0      0 376374144  21488 8144332    0    0     0     0  918 1420  0  0 100  0  0
 0  0      0 376374144  21488 8144332    0    0     0     0  932 1600  0  0 100  0  0
 0  0      0 376371616  21488 8144344    0    0     0     0 2258 2439  0  0 100  0  0
 0  0      0 376371840  21488 8144352    0    0     0     0 1169 1934  0  0 100  0  0
 0  0      0 376372672  21488 8144356    0    0     0     0 1033 1677  0  0 100  0  0
 1  0      0 376372672  21488 8144356    0    0     0     0  852 1529  0  0 100  0  0
 0  0      0 376373792  21488 8144360    0    0     0     0  959 1498  0  0 100  0  0
 0  0      0 376373792  21488 8144360    0    0     0     0 1184 1846  0  0 100  0  0
 0  0      0 376374112  21488 8144368    0    0     0     0 1077 1839  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376374144  21488 8144368    0    0     0     0 1072 1774  0  0 100  0  0
 0  0      0 376371296  21488 8144368    0    0     0     0  899 1367  0  0 100  0  0
 0  0      0 376371264  21488 8144368    0    0     0     0 1099 1930  0  0 100  0  0
 0  0      0 376372352  21488 8144380    0    0     0     0 1079 1900  0  0 100  0  0
 2  0      0 376367424  21488 8144380    0    0     0     0 2369 2413  0  0 100  0  0
 0  0      0 376369792  21488 8144432    0    0     0     0 1078 1689  0  0 100  0  0
 0  0      0 376369792  21488 8144436    0    0     0     0 1129 1862  0  0 100  0  0
 0  0      0 376369920  21488 8144436    0    0     0     0  998 1512  0  0 100  0  0
 1  0      0 376369888  21488 8144436    0    0     0     0 1261 2292  0  0 100  0  0
